,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
1914,ANCBTC,-0.00000017,-8.374,0.00000210,0.00000203,0.00000186,2765.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000203,0.00000241,0.00000182,16642568.19000000,34.96568670,1672023608660,1672110008660,3722531,3729166,6636
1915,ANCBUSD,-0.00293000,-5.420,0.05167033,0.05406000,0.05113000,1511.82000000,0.05106000,1284.78000000,0.05115000,6796.19000000,0.05406000,0.05472000,0.04963000,72251021.08000000,3733234.21021090,1674323698534,1674410098534,17450314,17467371,17058
1916,ANCUSDT,-0.00285000,-8.295,0.03535195,0.03426000,0.03151000,112461.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03436000,0.04051000,0.03064000,187978684.21000000,6645413.56785710,1672023626376,1672110026376,26497259,26541789,44531
1917,BDOTDOT,-0.00330000,-0.443,0.74203674,0.74420000,0.74090000,27.85200000,0.74090000,7.65400000,0.74230000,179.69200000,0.74420000,0.74760000,0.73940000,21964.02100000,16298.11055570,1674323658350,1674410058350,402612,404217,1606
1918,XNOBTC,0.00000135,3.931,0.00003505,0.00003434,0.00003569,25.00000000,0.00003564,25.40000000,0.00003585,6.27000000,0.00003434,0.00003628,0.00003388,76510.25000000,2.68141480,1674323691769,1674410091769,968690,969683,994
1919,XNOETH,0.00001040,2.150,0.00048710,0.00048200,0.00049410,60.56000000,0.00049300,30.67000000,0.00049800,10.05000000,0.00048370,0.00050240,0.00047390,15986.46000000,7.78697081,1674323696853,1674410096853,322922,323098,177
1920,XNOBUSD,0.02600000,3.270,0.80294964,0.79500000,0.82100000,25.76000000,0.81900000,772.02000000,0.82200000,254.02000000,0.79500000,0.83000000,0.77900000,164569.60000000,132141.10062000,1674323685940,1674410085940,1421669,1422778,1110
1921,XNOUSDT,0.02500000,3.141,0.80180797,0.79500000,0.82100000,14.62000000,0.81900000,1088.37000000,0.82100000,237.03000000,0.79600000,0.83100000,0.78000000,579226.03000000,464428.04543000,1674323697353,1674410097353,3418609,3422621,4013
1922,COSTRY,0.00110000,1.021,0.10743491,0.10760000,0.10880000,164822.00000000,0.10860000,87950.00000000,0.10880000,38184.00000000,0.10770000,0.10930000,0.10560000,63041801.00000000,6772890.38240000,1674323697102,1674410097102,2324896,2327102,2207
1923,KAVAETH,-0.00002700,-4.103,0.00064630,0.00065500,0.00063100,219.70000000,0.00063200,768.10000000,0.00063500,103.23000000,0.00065800,0.00066000,0.00063000,48174.17000000,31.13485278,1674323672540,1674410072540,151986,152386,401
1924,MCBNB,0.00002900,2.765,0.00106682,0.00104500,0.00107800,1830.78000000,0.00107500,2980.09000000,0.00109400,45.71000000,0.00104900,0.00110000,0.00103200,41721.13000000,44.50887724,1674323697671,1674410097671,151089,151211,123
1925,ONETRY,0.01400000,4.167,0.34545149,0.33600000,0.35000000,3108.80000000,0.35000000,111995.30000000,0.35200000,100960.70000000,0.33600000,0.35900000,0.32700000,17074329.50000000,5898352.54160000,1674323677781,1674410077781,848519,850797,2279
1926,WOOBTC,0.00000011,1.211,0.00000907,0.00000907,0.00000919,2518.90000000,0.00000915,2387.00000000,0.00000919,2384.10000000,0.00000908,0.00000919,0.00000882,1197018.60000000,10.85297511,1674323694357,1674410094357,691437,693212,1776
1927,WOOBNB,-0.00001300,-1.868,0.00068082,0.00069400,0.00068300,87.20000000,0.00068100,1843.40000000,0.00068300,1947.70000000,0.00069600,0.00069600,0.00066600,1101211.60000000,749.72939170,1674323696399,1674410096399,545029,546432,1404
1928,WOOBUSD,-0.00040000,-0.190,0.20590726,0.21030000,0.21040000,299.30000000,0.21020000,2404.00000000,0.21040000,2852.50000000,0.21080000,0.21190000,0.20040000,8966516.20000000,1846270.81260000,1674323694981,1674410094981,1394435,1404320,9886
1929,WOOUSDT,-0.00060000,-0.284,0.20596540,0.21090000,0.21040000,94.40000000,0.21020000,969.50000000,0.21030000,5896.60000000,0.21100000,0.21170000,0.20050000,21181831.30000000,4362724.34695000,1674323698755,1674410098755,10604716,10631193,26478
1930,CELRETH,-0.00000019,-2.351,0.00000795,0.00000801,0.00000789,7603.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000808,0.00000811,0.00000784,347361.00000000,2.76238129,1672888438973,1672974838973,94811,94830,20
1931,PEOPLEBNB,-0.00000029,-0.319,0.00009271,0.00009062,0.00009064,620.00000000,0.00009064,620.00000000,0.00009091,845.00000000,0.00009093,0.00009919,0.00008931,8390790.00000000,777.89044632,1674323697569,1674410097569,173381,174355,975
1932,SLPBNB,0.00000000,0.000,0.00000000,0.00000884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1933,SPELLBNB,0.00000000,0.000,0.00000000,0.00000404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1934,SPELLTRY,0.00038000,2.718,0.01436964,0.01396000,0.01436000,358741.00000000,0.01435000,83727.00000000,0.01437000,701168.00000000,0.01398000,0.01525000,0.01348000,2993610561.00000000,43017104.94065000,1674323697038,1674410097038,4188603,4198768,10166
1935,TFUELBUSD,-0.00040000,-0.839,0.04673156,0.04780000,0.04730000,2231.00000000,0.04720000,11797.00000000,0.04740000,36612.00000000,0.04770000,0.04800000,0.04550000,5377391.00000000,251293.85240000,1674323530052,1674409930052,561312,562640,1329
1936,AXSTRY,39.70000000,22.493,209.68959744,175.70000000,216.20000000,115.63900000,215.90000000,23.58200000,216.20000000,11.60600000,176.50000000,223.10000000,171.10000000,984018.55100000,206338453.82840000,1674323698079,1674410098079,1011423,1044726,33304
1937,DARTRY,0.14000000,4.516,3.18039077,3.10000000,3.24000000,6085.00000000,3.24000000,40425.28000000,3.25000000,5563.99000000,3.10000000,3.33000000,3.02000000,5293716.39000000,16836086.73040000,1674323693522,1674410093522,4785006,4791334,6329
1938,NEARTRY,2.21000000,4.871,48.04483501,45.25000000,47.58000000,163.93700000,47.45000000,553.23100000,47.53000000,604.96000000,45.37000000,49.89000000,44.43000000,259083.08900000,12447604.26374000,1674323695055,1674410095055,905967,911051,5085
1939,IDEXBNB,0.00000050,0.322,0.00015619,0.00015490,0.00015560,638.20000000,0.00015540,1000.00000000,0.00015570,1000.00000000,0.00015510,0.00015810,0.00015460,530564.60000000,82.86813783,1674323572543,1674409972543,399047,399524,478
1940,ALPINEEUR,0.00710000,0.315,2.25629967,2.25020000,2.26050000,22.11000000,2.26150000,18.79000000,2.27090000,121.06000000,2.25340000,2.27820000,2.23810000,4365.10000000,9848.97367000,1674323373037,1674409773037,261162,261269,108
1941,ALPINETRY,0.25000000,0.534,46.97823243,46.88000000,47.09000000,104.11000000,47.08000000,751.35000000,47.09000000,608.74000000,46.84000000,47.47000000,46.35000000,287949.87000000,13527375.92030000,1674323688019,1674410088019,10454080,10459374,5295
1942,ALPINEUSDT,0.01980000,0.811,2.45160947,2.44270000,2.46120000,8.10000000,2.45920000,32.72000000,2.46130000,18.00000000,2.44140000,2.49190000,2.42050000,337384.93000000,827136.08822900,1674323654657,1674410054657,18164926,18172551,7626
1943,ALPINEBTC,0.00000194,1.843,0.00010689,0.00010532,0.00010723,15.19000000,0.00010719,20.00000000,0.00010730,20.00000000,0.00010529,0.00010841,0.00010500,36188.98000000,3.86811252,1674323669060,1674410069060,3770847,3772889,2043
1944,TUSDT,0.00008000,0.332,0.02376428,0.02402000,0.02418000,6406.50000000,0.02414000,618.40000000,0.02418000,17339.70000000,0.02410000,0.02473000,0.02287000,47262568.00000000,1123161.06385100,1674323688885,1674410088885,3379149,3384812,5664
1945,TBUSD,0.00019000,0.790,0.02379401,0.02399000,0.02424000,27184.90000000,0.02411000,31407.90000000,0.02421000,41382.10000000,0.02405000,0.02472000,0.02282000,18943368.50000000,450738.76240000,1674323680393,1674410080393,911684,913636,1953
1946,API3BNB,0.00000000,0.000,0.00000000,0.00533000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1947,BETAETH,0.00000160,3.053,0.00005492,0.00005220,0.00005400,2264.30000000,0.00005400,1537.00000000,0.00005470,355.90000000,0.00005240,0.00005750,0.00005170,527928.90000000,28.99585413,1674323679053,1674410079053,163924,164256,333
1948,INJTRY,5.67000000,17.339,37.42402274,32.80000000,38.37000000,7.81000000,38.22000000,597.48000000,38.39000000,599.25000000,32.70000000,40.35000000,32.01000000,4254592.90000000,159223981.44790000,1674323695318,1674410095318,1474611,1507028,32418
1949,TLMBNB,0.00000000,0.000,0.00000000,0.00010990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1950,ASTRBUSD,0.00560000,11.740,0.05248420,0.04770000,0.05330000,2265.30000000,0.05310000,29068.30000000,0.05340000,19641.40000000,0.04770000,0.05990000,0.04690000,82982434.70000000,4355266.47287000,1674323699037,1674410099037,2127786,2148619,20834
1951,ASTRUSDT,0.00550000,11.506,0.05156345,0.04770000,0.05330000,26516.90000000,0.05320000,6940.60000000,0.05330000,4256.30000000,0.04780000,0.05990000,0.04650000,127231577.40000000,6560499.28243000,1674323699032,1674410099032,8368934,8408095,39162
1952,API3TRY,0.11000000,0.355,31.07744438,31.00000000,31.10000000,160.77000000,31.01000000,651.96000000,31.11000000,191.54000000,30.99000000,31.87000000,29.74000000,1141475.96000000,35474155.66050000,1674323653744,1674410053744,979596,989855,10260
1953,GLMRBNB,0.00009700,6.914,0.00147297,0.00138700,0.00150000,167.88000000,0.00150500,1682.10000000,0.00152400,64.20000000,0.00140300,0.00153200,0.00139600,58975.87000000,86.86945453,1674323688348,1674410088348,177129,177439,311
1954,MBOXTRY,0.70000000,7.650,9.45738795,9.14000000,9.85000000,10046.20000000,9.85000000,958.71000000,9.86000000,526.70000000,9.15000000,9.86000000,9.10000000,1187278.16000000,11228550.16320000,1674323698409,1674410098409,1868175,1873491,5317
1955,NBTBIDR,0.20,0.284,69.90,70.40,70.60,780.00000000,69.50,77697.00000000,70.60,5243.00000000,70.40,71.10,69.00,1032927.00000000,72201770.70,1674323530582,1674409930582,514165,514398,234
1956,NBTUSDT,-0.00016000,-3.426,0.00455898,0.00459000,0.00451000,2913.00000000,0.00451000,2259.00000000,0.00463000,4528.00000000,0.00467000,0.00485000,0.00432000,2188002.00000000,9975.04687000,1674323698456,1674410098456,110320,111241,922
1957,GMTBTC,0.00000117,5.488,0.00002246,0.00002132,0.00002249,1042.50000000,0.00002248,100.00000000,0.00002249,847.10000000,0.00002132,0.00002345,0.00002128,3482906.00000000,78.22794930,1674323694367,1674410094367,10885396,10900087,14692
1958,GMTBNB,0.00004100,2.515,0.00169449,0.00162900,0.00167100,225.00000000,0.00166900,706.90000000,0.00167100,581.90000000,0.00163000,0.00177900,0.00162600,1047073.70000000,1774.25360330,1674323681928,1674410081928,3121693,3126080,4388
1959,GMTBUSD,0.02080000,4.205,0.51460497,0.49510000,0.51550000,694.70000000,0.51540000,213.80000000,0.51550000,669.00000000,0.49470000,0.53820000,0.48840000,37298406.90000000,19193945.56176000,1674323697704,1674410097704,46739130,46836075,96946
1960,GMTUSDT,0.02040000,4.121,0.51539166,0.49490000,0.51540000,781.60000000,0.51520000,403.90000000,0.51530000,825.30000000,0.49500000,0.53820000,0.48810000,70641941.50000000,36408267.49032000,1674323699051,1674410099051,139099062,139254695,155634
1961,ANCBNB,-0.00001120,-8.000,0.00014114,0.00014050,0.00012880,1552.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014000,0.00016670,0.00012650,3195651.47000000,451.04670240,1672023601784,1672110001784,279869,280782,914
1962,ATOMEUR,0.32400000,2.657,12.12975106,12.12300000,12.51800000,76.84000000,12.52400000,147.02000000,12.57400000,42.13000000,12.19400000,12.68300000,11.64500000,9446.76000000,114586.84712000,1674323695016,1674410095016,240837,241940,1104
1963,GALAEUR,0.00106000,2.364,0.04522776,0.04463000,0.04590000,326.00000000,0.04579000,1000.00000000,0.04586000,30171.00000000,0.04484000,0.04689000,0.04216000,4463845.00000000,201889.68874000,1674323697204,1674410097204,280782,281767,986
1964,KSMETH,0.00012000,0.571,0.02116989,0.02074000,0.02114000,4.62600000,0.00000000,0.00000000,0.00000000,0.00000000,0.02102000,0.02147000,0.02097000,147.92040000,3.13145837,1672282812802,1672369212802,94663,94722,60
1965,UMATRY,1.00000000,2.674,38.59933239,37.40000000,38.40000000,52.08000000,38.30000000,2290.42000000,38.40000000,273.95000000,37.40000000,40.20000000,37.00000000,618924.60000000,23890076.35800000,1674323631438,1674410031438,1743133,1750628,7496
1966,KDABTC,0.00000300,5.952,0.00005166,0.00005060,0.00005340,68.00000000,0.00005340,34.00000000,0.00005350,568.69000000,0.00005040,0.00005450,0.00004900,345493.34000000,17.84860180,1674323691788,1674410091788,1495528,1500471,4944
1967,KDABUSD,0.05500000,4.697,1.18093418,1.17000000,1.22600000,23.77000000,1.22500000,861.29000000,1.22800000,1095.89000000,1.17100000,1.24800000,1.11300000,1423593.40000000,1681170.10864000,1674323696459,1674410096459,2719254,2727864,8611
1968,KDAUSDT,0.05300000,4.526,1.17666227,1.16900000,1.22400000,18.78000000,1.22400000,974.01000000,1.22600000,324.98000000,1.17100000,1.24900000,1.11300000,3434542.51000000,4041296.60191000,1674323696345,1674410096345,8138137,8159766,21630
1969,APEUSDT,-0.08000000,-1.377,5.65162262,5.81100000,5.73000000,617.38000000,5.72800000,103.77000000,5.72900000,270.98000000,5.81000000,5.97000000,5.37800000,9183062.60000000,51899204.27877000,1674323697603,1674410097603,85383291,85537544,154254
1970,APEBUSD,-0.07800000,-1.343,5.66328436,5.80200000,5.73100000,106.34000000,5.72900000,1.91000000,5.73000000,38.32000000,5.80900000,5.96800000,5.38200000,4211530.60000000,23851095.39109000,1674323692151,1674410092151,21599832,21671019,71188
1971,APEBTC,-0.00000090,-0.359,0.00024689,0.00025094,0.00025009,1.65000000,0.00024989,4.00000000,0.00025004,77.04000000,0.00025099,0.00025779,0.00023722,381450.31000000,94.17755647,1674323698981,1674410098981,13802110,13829095,26986
1972,ALPINEBUSD,0.02610000,1.069,2.44699161,2.44500000,2.46810000,39.35000000,2.45950000,448.89000000,2.46780000,8.33000000,2.44200000,2.48270000,2.41850000,89499.91000000,219005.52879600,1674323635822,1674410035822,2230753,2232048,1296
1973,LUNAGBP,0.00000000,0.000,0.00000000,0.00005000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1974,NEAREUR,0.10900000,5.000,2.30468204,2.17100000,2.28900000,8.30000000,2.28300000,447.20000000,2.28600000,502.90000000,2.18000000,2.41500000,2.13000000,107623.30000000,248037.48670000,1674323690051,1674410090051,308407,310512,2106
1975,TWTTRY,-0.42000000,-1.401,29.44936304,29.99000000,29.55000000,58.41000000,29.53000000,1186.05000000,29.56000000,714.31000000,29.97000000,30.48000000,28.70000000,734087.42000000,21618406.93320000,1674323696146,1674410096146,2565299,2570076,4778
1976,WAVESEUR,0.04900000,2.309,2.12474275,2.11700000,2.17100000,229.84000000,2.15700000,767.07000000,2.17700000,1328.88000000,2.12200000,2.17100000,2.05200000,1670.12000000,3548.57536000,1674323698335,1674410098335,175656,175691,36
1977,APEEUR,-0.07200000,-1.342,5.23739876,5.36600000,5.29200000,56.00000000,5.27800000,31.30000000,5.29100000,131.31000000,5.36400000,5.65200000,4.96700000,44769.59000000,234476.19526000,1674323692002,1674410092002,516401,517998,1598
1978,APEGBP,-0.04600000,-1.373,3.36092684,3.35600000,3.30500000,1.76000000,0.00000000,0.00000000,0.00000000,0.00000000,3.35100000,3.41600000,3.30500000,2589.51000000,8703.15366000,1672902001617,1672988401617,188375,188449,75
1979,APETRY,-1.70000000,-1.525,109.80662483,111.50000000,109.80000000,6.20200000,109.70000000,174.38300000,109.90000000,165.18500000,111.50000000,114.60000000,103.40000000,705513.36100000,77470040.94620000,1674323692287,1674410092287,5966668,5981344,14677
1980,BSWUSDT,0.00110000,0.554,0.19568214,0.19850000,0.19960000,879.30000000,0.19930000,337.70000000,0.19950000,250.50000000,0.19850000,0.20000000,0.19000000,5374865.50000000,1051765.18566000,1674323687771,1674410087771,15280551,15286998,6448
1981,BSWBUSD,0.00060000,0.302,0.19454391,0.19830000,0.19960000,100.00000000,0.19920000,1254.00000000,0.19960000,1254.70000000,0.19900000,0.20000000,0.18900000,2189733.20000000,425999.24872000,1674323689672,1674410089672,3885253,3887739,2487
1982,BSWBNB,-0.00000860,-1.312,0.00064267,0.00065380,0.00064670,240.00000000,0.00064510,240.00000000,0.00064690,240.00000000,0.00065530,0.00065560,0.00062670,184455.50000000,118.54378486,1674323687864,1674410087864,682094,682662,569
1983,APEBNB,-0.00057000,-2.961,0.01859588,0.01911000,0.01868000,3.30600000,0.01853000,1311.98000000,0.01860000,220.02200000,0.01925000,0.01967000,0.01798000,61000.32100000,1134.35480162,1674323682290,1674410082290,333949,335035,1087
1984,GMTBRL,0.09200000,3.551,2.67769459,2.57200000,2.68300000,135.20000000,2.67100000,388.20000000,2.68000000,969.80000000,2.59100000,2.80300000,2.55600000,423973.10000000,1135270.47610000,1674323691824,1674410091824,1571033,1574906,3874
1985,GMTETH,0.00001170,3.908,0.00031372,0.00029920,0.00031110,130.00000000,0.00031070,1100.00000000,0.00031100,463.90000000,0.00029940,0.00033010,0.00029840,1008526.10000000,316.39124980,1674323695804,1674410095804,2557467,2562387,4921
1986,JASMYTRY,0.00425200,4.295,0.10097951,0.09891600,0.10325200,358118.00000000,0.10323500,370267.00000000,0.10351900,332270.00000000,0.09900000,0.10420600,0.09786100,475447517.00000000,48010455.60730000,1674323699082,1674410099082,5094555,5105449,10895
1987,SANTOSBUSD,0.00100000,0.017,5.75243718,5.78300000,5.78500000,78.67000000,5.77400000,2.19000000,5.78200000,122.37000000,5.78400000,5.87700000,5.63200000,142006.83000000,816885.36924000,1674323678650,1674410078650,5695680,5700073,4394
1988,APEAUD,0.05000000,0.598,8.09672405,8.26200000,8.40900000,22.99000000,8.24100000,33.10000000,8.25700000,70.83000000,8.35900000,8.59700000,7.72600000,31330.26000000,253672.46967000,1674323691892,1674410091892,186635,186960,326
1989,BIFIUSDT,3.80000000,0.913,418.19829327,416.10000000,420.10000000,0.73900000,420.10000000,0.16900000,420.60000000,0.30100000,416.30000000,426.00000000,407.20000000,989.90300000,413975.74510000,1674323698891,1674410098891,1938877,1942483,3607
1990,GMTEUR,0.01790000,3.917,0.47331429,0.45380000,0.47490000,762.00000000,0.47450000,970.00000000,0.47620000,1073.80000000,0.45700000,0.49540000,0.45140000,329074.20000000,155755.52280000,1674323695943,1674410095943,849707,851354,1648
1991,IMXBNB,0.00013500,6.350,0.00216244,0.00212100,0.00226100,219.78000000,0.00225500,479.13000000,0.00226900,430.41000000,0.00212600,0.00234800,0.00206900,29734.71000000,64.29963364,1674323695182,1674410095182,61679,61904,226
1992,RUNEETH,0.00002000,1.850,0.00108980,0.00108000,0.00110100,157.59800000,0.00109900,438.76000000,0.00110100,2648.76900000,0.00108100,0.00111000,0.00107500,442142.97600000,481.84727741,1674323691828,1674410091828,943599,945321,1723
1993,AVAXGBP,0.75000000,5.384,14.25941387,14.05000000,14.68000000,13.59000000,14.58000000,1.80000000,14.67000000,86.79000000,13.93000000,14.92000000,13.61000000,1638.55000000,23364.76260000,1674323698370,1674410098370,108180,108405,226
1994,MULTIBTC,0.00000680,1.735,0.00039310,0.00039160,0.00039870,0.50900000,0.00039890,4.45500000,0.00039990,22.02300000,0.00039190,0.00040000,0.00038820,5733.14900000,2.25369702,1674323698268,1674410098268,817427,818172,746
1995,MULTIBUSD,0.05000000,0.548,9.01013874,9.13000000,9.17000000,1.63500000,9.16000000,4.54600000,9.17000000,7.18700000,9.12000000,9.17000000,8.88000000,18184.34200000,163843.44428000,1674323671761,1674410071761,1087148,1088069,922
1996,MULTIUSDT,0.06000000,0.660,9.01955196,9.09000000,9.15000000,19.39900000,9.15000000,63.37600000,9.17000000,26.43400000,9.09000000,9.19000000,8.86000000,39202.12100000,353585.56744000,1674323661299,1674410061299,3598707,3601396,2690
1997,APEETH,-0.00006500,-1.844,0.00344400,0.00352100,0.00345900,50.57800000,0.00345500,77.57500000,0.00345600,108.21100000,0.00352400,0.00360100,0.00333100,337777.24500000,1163.30504849,1674323698978,1674410098978,707620,713862,6243
1998,BSWETH,0.00000040,0.334,0.00011887,0.00012020,0.00012030,274.32000000,0.00011980,46.01000000,0.00012060,96.01000000,0.00011990,0.00012140,0.00011720,227452.51000000,27.03627598,1674323692429,1674410092429,170592,170801,210
1999,FILTRY,14.52000000,15.260,102.40661997,95.31000000,109.67000000,108.60000000,109.29000000,886.48800000,109.65000000,54.30000000,95.15000000,110.92000000,94.06000000,492435.84100000,50428690.02958000,1674323697859,1674410097859,622640,634216,11577
2000,FTMEUR,0.05080000,15.970,0.33998834,0.31880000,0.36890000,2710.00000000,0.36710000,2830.00000000,0.36900000,2500.00000000,0.31810000,0.37000000,0.31110000,427251.00000000,145260.35700000,1674323697947,1674410097947,198372,199109,738
2001,GMTGBP,0.01700000,4.251,0.41330768,0.39710000,0.41690000,132.60000000,0.41490000,1383.40000000,0.41760000,969.00000000,0.39990000,0.43350000,0.39350000,87751.60000000,36268.40986000,1674323676458,1674410076458,1028608,1029237,630
2002,ZILTRY,0.00600000,1.141,0.52514070,0.52400000,0.53200000,14043.70000000,0.53200000,184481.70000000,0.53300000,158721.60000000,0.52600000,0.53800000,0.51000000,17097062.60000000,8978363.50640000,1674323692752,1674410092752,1023735,1027487,3753
2003,GMTTRY,0.38000000,4.000,9.97125410,9.49000000,9.88000000,799.41000000,9.87000000,2108.33000000,9.88000000,4432.25000000,9.50000000,10.34000000,9.38000000,6326681.18000000,63084945.67500000,1674323697259,1674410097259,3772554,3788505,15952
2004,WAVESTRY,1.30000000,2.975,44.03026538,43.60000000,45.00000000,98.91200000,44.90000000,1502.31100000,45.00000000,2785.61700000,43.70000000,45.00000000,42.40000000,491327.75100000,21633291.26750000,1674323689689,1674410089689,2303424,2308783,5360
2005,BTCUST,0.00000000,0.000,0.00000000,121179.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
2006,ASTRBTC,0.00000025,12.077,0.00000227,0.00000206,0.00000232,374.00000000,0.00000231,3325.20000000,0.00000233,27778.00000000,0.00000207,0.00000262,0.00000205,8313599.40000000,18.91075891,1674323694359,1674410094359,383448,388283,4836
2007,ASTRETH,-0.00000042,-1.333,0.00003118,0.00003142,0.00003108,4326.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003150,0.00003169,0.00003086,139214.50000000,4.34107742,1672888433833,1672974833833,122937,122989,53
2008,BSWTRY,0.04000000,1.055,3.75967756,3.80000000,3.83000000,10575.78000000,3.81000000,10234.14000000,3.83000000,1497.30000000,3.79000000,3.84000000,3.64000000,1295308.66000000,4869942.90700000,1674323698363,1674410098363,824166,825355,1190
2009,FTTETH,0.00000000,0.000,0.00000000,0.00114100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
2010,FUNBNB,-0.00000160,-6.270,0.00002456,0.00002565,0.00002392,6654.00000000,0.00002382,50427.00000000,0.00002402,64162.00000000,0.00002552,0.00002559,0.00002378,13667643.00000000,335.74527883,1674323687531,1674410087531,49156,49950,795
2011,PORTOBUSD,0.01390000,0.452,3.07768005,3.07620000,3.09010000,13.82000000,3.08720000,164.19000000,3.09560000,19.26000000,3.07620000,3.11330000,3.05350000,91508.03000000,281632.43826900,1674323691763,1674410091763,2604401,2606985,2585
2012,STEEMUSDT,0.00110000,0.558,0.19550427,0.19720000,0.19840000,528.90000000,0.19800000,441.90000000,0.19820000,660.90000000,0.19730000,0.19940000,0.19010000,1214460.40000000,237432.19219000,1674323665211,1674410065211,2285785,2287983,2199
2013,ZILEUR,0.00000000,0.000,0.00000000,0.02063000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
2014,APEBRL,-0.71000000,-2.321,29.46079255,30.13000000,29.88000000,33.48000000,29.72000000,69.76000000,29.87000000,101.38000000,30.59000000,31.30000000,28.26000000,6029.75000000,177641.21390000,1674323652633,1674410052633,126677,127064,388
2015,AUDIOTRY,0.15600000,4.286,3.68466819,3.64000000,3.79600000,1175.66000000,3.77200000,2.84000000,3.79400000,1378.65000000,3.64000000,3.80000000,3.44200000,670953.36000000,2472240.50431000,1674323697708,1674410097708,499129,500686,1558
2016,BTTCBUSD,0.00000000,0.000,0.00000074,0.00000074,0.00000075,13333333.0,0.00000074,45250391560.0,0.00000075,109860921054.0,0.00000075,0.00000076,0.00000073,236072069993.0,174980.50069357,1674323691495,1674410091495,668192,669411,1220
2017,GMTAUD,0.03080000,4.330,0.74211350,0.71480000,0.74210000,16.20000000,0.74130000,50.00000000,0.74600000,2531.00000000,0.71130000,0.77310000,0.70150000,131436.30000000,97540.65231000,1674323682857,1674410082857,279481,280212,732
2018,MBLBUSD,0.00002000,0.656,0.00305263,0.00304800,0.00306800,7334.00000000,0.00306200,11972.00000000,0.00306800,105597.00000000,0.00304800,0.00315100,0.00299500,73623293.00000000,224744.65850500,1674323663374,1674410063374,1413349,1415333,1985
2019,MOBUSDT,-0.00200000,-0.178,1.11130385,1.12000000,1.11900000,58.93000000,1.11900000,217.74000000,1.12000000,58.98000000,1.12100000,1.12500000,1.09500000,282356.04000000,313783.35525000,1674323692786,1674410092786,3737313,3740382,3070
2020,MOBBUSD,0.00000000,0.000,1.11228646,1.12000000,1.12100000,187.73000000,1.11900000,202.73000000,1.12100000,108.72000000,1.12100000,1.12600000,1.09400000,200443.58000000,222950.68093000,1674323681478,1674410081478,2593701,2595200,1500
2021,MOBBTC,0.00000070,1.451,0.00004856,0.00004825,0.00004893,81.81000000,0.00004875,485.71000000,0.00004890,461.07000000,0.00004823,0.00004936,0.00004796,70260.06000000,3.41179412,1674323691771,1674410091771,1019490,1020329,840
2022,NEXOUSDT,0.01400000,1.697,0.81947020,0.82500000,0.83900000,330.49000000,0.83900000,7371.41000000,0.84000000,4233.99000000,0.82500000,0.84300000,0.78300000,2478594.71000000,2031134.50944000,1674323695481,1674410095481,4388133,4413998,25866
2023,NEXOBUSD,0.01200000,1.453,0.81740752,0.82500000,0.83800000,298.42000000,0.83700000,3348.82000000,0.83900000,197.33000000,0.82600000,0.84500000,0.78500000,298084.85000000,243656.79936000,1674323695398,1674410095398,1041815,1044647,2833
2024,NEXOBTC,0.00000103,2.903,0.00003585,0.00003557,0.00003651,600.00000000,0.00003655,336.53000000,0.00003661,323.38000000,0.00003548,0.00003705,0.00003382,465110.08000000,16.67614784,1674323696872,1674410096872,1116232,1119823,3592
2025,REIUSDT,0.00020000,0.741,0.02693522,0.02710000,0.02720000,800.00000000,0.02720000,101419.10000000,0.02730000,106364.70000000,0.02700000,0.02740000,0.02630000,15432644.30000000,415681.74443000,1674323692917,1674410092917,2849357,2852001,2645
